,business_id,review_count,stars,name,categories,state,city,address,latitude,longitude,business_id,Morning,Afternoon,Night,Late,tmp,INSTNM,CITY,STABBR,ZIP,ACCREDAGENCY,LATITUDE,LONGITUDE,UGDS,dist,total_checkin
2427204,UvWWzU2g-Wq-c3wAcSeDPg,45,3.0,Situl Indian Restaurant,"[u'Indian', u'Pakistani', u'Restaurants']",NC,Charlotte,"540 Brandywine Rd, Ste B",35.1748509,-80.847318,1zI3trw5QLNdypXBfudh0w,0,5,18,5,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.82536443066,28
1979609,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,1.14565626047,28
1979217,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,4.70779654347,28
1978726,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,3.49372329765,28
1976837,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,University of North Carolina at Charlotte,Charlotte,NC,28223-0001,Southern Association of Colleges and Schools Commission on Colleges,35.306834,-80.73579,22686.0,4.71554034255,28
2426713,UvWWzU2g-Wq-c3wAcSeDPg,45,3.0,Situl Indian Restaurant,"[u'Indian', u'Pakistani', u'Restaurants']",NC,Charlotte,"540 Brandywine Rd, Ste B",35.1748509,-80.847318,1zI3trw5QLNdypXBfudh0w,0,5,18,5,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,2.9891146773,28
1976810,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,3.54696219817,28
1976782,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,3.42874868209,28
1980403,jBdPXcAkbrlJ5JG6N-9x9Q,4,4.0,Taqueria El Tri,"[u'Restaurants', u'Food', u'Street Vendors', u'Food Stands']",NC,Charlotte,4300 N Tryon St,35.2582916,-80.7946424,u0IBpeFgrr9ZRvq31K_o6w,0,11,15,2,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,0.617183248941,28
651628,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,1.70946105956,28
650878,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,2.49290446404,28
351949,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.19695330664,28
650834,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,0.425465873417,28
650442,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,3.52434387187,28
649951,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,2.35446082196,28
648035,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,2.56420477389,28
648007,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,2.2302820286,28
351908,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,4.48751421549,28
353824,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.75772353419,28
6327561,ZcG60KoqN6d6TUilfxTNMQ,10,5.0,Cabo Winery,"[u'Wine Bars', u'Bars', u'Nightlife', u'Arts & Entertainment', u'Wine Tasting Room', u'Food', u'Beer', u'Wine & Spirits', u'Wineries']",NC,Concord,37 Union St S,35.4099659,-80.5802727,Qph2RWhxG-nu5ZkSAgKT0g,0,18,8,2,1,Cabarrus College of Health Sciences,Concord,NC,28025-3959,Southern Association of Colleges and Schools Commission on Colleges,35.438139,-80.60119,423.0,2.27353027403,28
354315,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,2.41756195965,28
354707,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,2.99916761645,28
354751,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,3.8596431769,28
355238,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,3.17711226496,28
355480,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,2.8941476843,28
355501,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,4.1040542463,28
351880,er56AAp9r8mEJBAhaG02Xg,51,4.5,Island Hub Restaurant & Lounge,"[u'Bars', u'Lounges', u'Cajun/Creole', u'Caribbean', u'American (New)', u'Nightlife', u'Restaurants']",NC,Charlotte,3723 Monroe Rd,35.1999220757,-80.7956879586,ben76tu4dxcioescVNY3gg,2,16,9,1,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,2.28510112907,28
648076,v12CYnuoOSA_DHzMBfbolw,3,4.5,Coffee Cup,"[u'Soul Food', u'Restaurants']",NC,Charlotte,2909 N Davidson,35.2454677,-80.8094402,GggGQnlBeqoGyBvvjTC0vg,0,7,11,10,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,4.10989431221,28
2166624,_XAaKm6lN5aQnPUWTmjonw,3,1.5,Pizza Hut,"[u'Pizza', u'Restaurants', u'Italian', u'Chicken Wings']",NC,Gastonia,2521 E Ozark Ave,35.2792337,-81.1404833,NzD6xiU6OwyesY6wMZq5Gg,0,3,8,16,1,Gaston College,Dallas,NC,28034,Southern Association of Colleges and Schools Commission on Colleges,35.312015,-81.189481,5199.0,3.57030965322,27
6403586,LPONBStm1-DyzXulXccsMg,7,3.5,Food Lion,"[u'Food', u'Grocery']",NC,Charlotte,9848 Monroe Rd,35.137824,-80.739632,#NAME?,2,0,9,16,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,2.53166459644,27
6407101,LPONBStm1-DyzXulXccsMg,7,3.5,Food Lion,"[u'Food', u'Grocery']",NC,Charlotte,9848 Monroe Rd,35.137824,-80.739632,#NAME?,2,0,9,16,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,2.80549486717,27
2169414,_XAaKm6lN5aQnPUWTmjonw,3,1.5,Pizza Hut,"[u'Pizza', u'Restaurants', u'Italian', u'Chicken Wings']",NC,Gastonia,2521 E Ozark Ave,35.2792337,-81.1404833,NzD6xiU6OwyesY6wMZq5Gg,0,3,8,16,1,Paul Mitchell the School-Gastonia,Gastonia,NC,28054,National Accrediting Commission of Career Arts and Sciences,35.254225,-81.179108,367.0,2.77897887045,27
1319400,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,4.83543157407,26
1316191,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,1.15588083467,26
1316219,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.14740221581,26
1316260,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.84335910691,26
1318135,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.68582768213,26
1318626,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.99794602168,26
1319018,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,2.6080345416,26
1319062,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,0.429726768453,26
1319549,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,0.298912783997,26
1319812,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,4.04058614622,26
1319883,Fh29V9jK6va7vJax5EKh6w,27,3.5,Bella Fresco,"[u'Restaurants', u'Nightlife', u'Gelato', u'Food', u'Italian', u'Mediterranean', u'Bars', u'American (Traditional)']",NC,Charlotte,"227 W Trade St, Ste 100",35.2286945025,-80.8453284405,W_0UsXpT_cES-_hAp_63BA,0,8,17,1,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,2.24796424496,26
4292637,OF7CLTVXD5zvsi7TZ7gU0Q,30,3.0,Logan's Roadhouse,"[u'Restaurants', u'American (Traditional)', u'Steakhouses', u'Barbeque']",NC,Kannapolis,2431 Wonder Dr,35.4651622,-80.5885417,Jhnp7-X0lcBaIFidWv0oXg,0,2,14,10,1,Cabarrus College of Health Sciences,Concord,NC,28025-3959,Southern Association of Colleges and Schools Commission on Colleges,35.438139,-80.60119,423.0,1.99684330277,26
97318,yU5mfSJOmaJkegn2ad48Iw,88,3.5,Fujimi Japanese Steakhouse,"[u'Restaurants', u'Soup', u'Sushi Bars', u'Japanese']",NC,Matthews,10412 E Independance Blvd,35.1268022,-80.7082811,mLL93e2QR6peIiv1_Esq2w,3,8,5,9,1,Brightwood College-Charlotte,Charlotte,NC,28212,Accrediting Council for Independent Colleges and Schools,35.17702,-80.752731,306.0,4.28006739431,25
93803,yU5mfSJOmaJkegn2ad48Iw,88,3.5,Fujimi Japanese Steakhouse,"[u'Restaurants', u'Soup', u'Sushi Bars', u'Japanese']",NC,Matthews,10412 E Independance Blvd,35.1268022,-80.7082811,mLL93e2QR6peIiv1_Esq2w,3,8,5,9,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,0.649996926313,25
5621439,5Novl6V4g5TV4ATFPElsYQ,15,3.0,Firehouse Subs,"[u'Burgers', u'Restaurants', u'Delis', u'Sandwiches', u'Fast Food']",NC,Gastonia,"2290 E Franklin Blvd, Ste 100",35.261741,-81.1393375,a4I6hTqQwL3Px1aXfHD4Aw,0,5,12,7,1,Gaston College,Dallas,NC,28034,Southern Association of Colleges and Schools Commission on Colleges,35.312015,-81.189481,5199.0,4.47612865823,24
5624229,5Novl6V4g5TV4ATFPElsYQ,15,3.0,Firehouse Subs,"[u'Burgers', u'Restaurants', u'Delis', u'Sandwiches', u'Fast Food']",NC,Gastonia,"2290 E Franklin Blvd, Ste 100",35.261741,-81.1393375,a4I6hTqQwL3Px1aXfHD4Aw,0,5,12,7,1,Paul Mitchell the School-Gastonia,Gastonia,NC,28054,National Accrediting Commission of Career Arts and Sciences,35.254225,-81.179108,367.0,2.30151542674,24
5985971,A8bgJj03rOioaULr9TZSCg,4,3.0,Little Ceasars,"[u'Restaurants', u'Pizza', u'Food']",NC,Indian Trail,325 Unionville Indian Trl Rd,35.0767283413,-80.6493479759,SBUs7Ca1tS4oWHy1OAy3sA,0,15,6,3,1,Empire Beauty School-Matthews,Matthews,NC,28105,,35.119797,-80.700592,52.0,4.15002209602,24
6365542,vXMxFqJWhL_T3vFQI2HEVg,15,4.0,Classic Bride & Formals,"[u'Fashion', u'Accessories', u""Women's Clothing"", u'Restaurants', u'Pizza', u'Bridal', u'Shopping']",NC,Cornelius,20910 Catawba Ave,35.4834843,-80.8669182,bgxRrIG-lMfptXUcgl9UsQ,0,9,10,5,1,Davidson College,Davidson,NC,28035,Southern Association of Colleges and Schools Commission on Colleges,35.500006,-80.845236,1779.0,1.66943472268,24
5765683,ckTLfw4j5gnUvMpNjlYwfA,3,1.5,KFC,"[u'Chicken Wings', u'Event Planning & Services', u'Fast Food', u'Caterers', u'Restaurants']",NC,Belmont,6813 E. Wilkinson Boulevard,35.2516,-81.0275,5Xwgo9nFBJGvWFOpH_Hh7w,5,3,5,11,1,Carolina School of Broadcasting,Charlotte,NC,28214,,35.255857,-80.983976,55.0,2.47153622632,24
5765673,ckTLfw4j5gnUvMpNjlYwfA,3,1.5,KFC,"[u'Chicken Wings', u'Event Planning & Services', u'Fast Food', u'Caterers', u'Restaurants']",NC,Belmont,6813 E. Wilkinson Boulevard,35.2516,-81.0275,5Xwgo9nFBJGvWFOpH_Hh7w,5,3,5,11,1,Belmont Abbey College,Belmont,NC,28012-1802,Southern Association of Colleges and Schools Commission on Colleges,35.261276,-81.041847,1482.0,1.04911528325,24
3854197,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,King's College,Charlotte,NC,28204,Accrediting Council for Independent Colleges and Schools,35.213048,-80.822384,380.0,1.67770369678,22
3855080,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Charlotte Christian College and Theological Seminary,Charlotte,NC,28205-1648,Transnational Association of Christian Colleges and Schools,35.242999,-80.802527,93.0,2.6089671634,22
3855124,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Johnson & Wales University-Charlotte,Charlotte,NC,28202,New England Association of Schools and Colleges Commission on Institutions of Higher Education,35.23294,-80.8509,2218.0,0.438168843832,22
3855462,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Southeastern Institute-Charlotte,Charlotte,NC,28217,Accrediting Commission of Career Schools and Colleges,35.16764,-80.887311,248.0,4.82870513103,22
3855611,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Charlotte School of Law,Charlotte,NC,28244,,35.22477,-80.843091,,0.289284954263,22
3855874,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,The Hair Design School-Charlotte,Charlotte,NC,28213,National Accrediting Commission of Career Arts and Sciences,35.25855,-80.7837,82.0,4.04292136619,22
3852322,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Queens University of Charlotte,Charlotte,NC,28274-0001,Southern Association of Colleges and Schools Commission on Colleges,35.188929,-80.832227,1551.0,2.83363573628,22
3855945,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Regina's College of Beauty-Charlotte,Charlotte,NC,28208,,35.23618,-80.88412,89.0,2.25286954934,22
3854688,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Carolinas College of Health Sciences,Charlotte,NC,28203-2861,Southern Association of Colleges and Schools Commission on Colleges,35.200295,-80.838535,469.0,1.98826805617,22
3852281,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Johnson C Smith University,Charlotte,NC,28216-5398,Southern Association of Colleges and Schools Commission on Colleges,35.243384,-80.854842,1371.0,1.15695300187,22
3852253,fepCIbejv-Kxs6SE6u-_uA,93,4.0,Morton's The Steakhouse,"[u'American (Traditional)', u'Steakhouses', u'Restaurants']",NC,Charlotte,227 W Trade St,35.2285596703,-80.8452783837,gF6dg51wP6Rs9MXgZ-K12Q,0,6,7,9,1,Central Piedmont Community College,Charlotte,NC,28204,Southern Association of Colleges and Schools Commission on Colleges,35.217774,-80.829796,17922.0,1.14768044632,22
